gamma,lr,clip_eps,ent_coef,gae_lambda,vf_coef,max_grad_norm,update_epochs,minibatch_size,hidden,energy_ratio,viol_pct,reward_mean,rmse_temp,raw_cost,kwh_real,kwh_algo,savings_pct,score_0_1
0.95,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.378489605270277,12.5,-6.431413683826972,1.3300568725987603,1.628489605270277,442.59145009517687,610.1077133376999,-37.848960527027714,0.15122088885222087
0.95,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.0589604716424306,29.166666666666668,-6.2568814489122095,1.6656823674539263,1.6422938049757638,442.59145009517687,468.68685073769575,-5.896047164243052,0.16475170790829627
0.99,0.0001,0.1,0.0,0.95,0.5,0.5,10,256,256,1.230048008594809,20.833333333333336,-6.405356710078417,1.3689444051371975,1.6467146752614756,442.59145009517687,544.408731810661,-23.004800859480888,0.16908502654918575
0.99,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.402383121379595,12.5,-6.152352981808675,0.9219045380366611,1.652383121379595,442.59145009517687,620.6827792803954,-40.2383121379595,0.1746412138247799
0.9,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.2446168994684195,20.833333333333336,-6.3417176189772295,1.1045296112764948,1.6612835661350862,442.59145009517687,550.8567983486907,-24.461689946841947,0.18336539270327584
0.9,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.3372307597165043,16.666666666666664,-6.544680706842374,1.2882614419425258,1.6705640930498376,442.59145009517687,591.8469010548026,-33.723075971650424,0.19246212653121567
0.95,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.2597362007693738,20.833333333333336,-6.7938995688298025,1.4841058386002117,1.6764028674360405,442.59145009517687,557.548471835906,-25.97362007693737,0.19818526886575885
0.95,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.344876450333798,16.666666666666664,-6.621056957389159,1.1583825534785728,1.6782097836671312,442.59145009517687,595.2308183520897,-34.48764503337979,0.1999564006295696
0.95,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.3469448099699968,16.666666666666664,-6.860038921152213,1.3737484010620293,1.68027814330333,442.59145009517687,596.1462566427933,-34.69448099699968,0.20198379813014125
0.95,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.9308811483404589,37.5,-6.359604370887308,2.04920208998934,1.6808811483404589,442.59145009517687,412.00003731026715,6.911885165954111,0.20257486115598616
0.99,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,1.5996586516850178,4.166666666666666,-8.24222688705061,1.0352446493389884,1.682991985018351,442.59145009517687,707.9952423065674,-59.96586516850178,0.20464389447590645
0.99,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.2673261477366362,20.833333333333336,-6.258604605116841,1.446592998146777,1.683992814403303,442.59145009517687,560.9077174702921,-26.732614773663617,0.20562490327052751
0.99,0.0001,0.2,0.0,0.95,0.5,0.5,10,256,256,1.1419643658516452,29.166666666666668,-7.090990209048966,1.6599448337433453,1.7252976991849787,442.59145009517687,505.42366463929875,-14.196436585164527,0.246111779296434
0.9,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.1465632488615407,29.166666666666668,-6.354007696542201,1.465791306453768,1.7298965821948742,442.59145009517687,507.4590909394665,-14.656324886154076,0.2506195852681357
0.99,0.0003,0.2,0.01,0.95,0.5,0.5,10,256,256,1.0640903597294902,33.33333333333333,-6.312442119940044,1.8722753244433408,1.7307570263961567,442.59145009517687,470.9572953449735,-6.409035972949026,0.2514629890904359
0.9,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,1.2448174525978455,25.0,-6.278736895839716,1.7561654830456948,1.7448174525978455,442.59145009517687,550.9455614490645,-24.48174525978454,0.2652449602908913
0.9,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,1.2604966419671602,25.0,-6.330383221940077,1.313480420077168,1.7604966419671602,442.59145009517687,557.8850366083464,-26.04966419671601,0.28061363640601683
0.99,0.0003,0.2,0.0,0.95,0.5,0.5,10,256,256,1.1166595182168007,33.33333333333333,-6.126410697760834,1.7044072114567834,1.7833261848834672,442.59145009517687,494.22395543015534,-11.665951821680059,0.30299105928629283
0.9,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.0394016257050163,37.5,-6.482252116203992,1.832409263660611,1.7894016257050163,442.59145009517687,460.0302727520674,-3.9401625705016214,0.30894618107503374
0.9,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.2932901190171164,25.0,-6.284702790361585,1.4263719420841612,1.7932901190171164,442.59145009517687,572.3991491695494,-29.329011901711645,0.3127576660237682
0.95,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,1.3073702395981124,25.0,-5.889597743106721,1.4036530021320344,1.8073702395981124,442.59145009517687,578.6308901550074,-30.737023959811232,0.32655894157279225
0.95,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.9828463796700238,41.66666666666667,-6.367409394740029,2.05563410522229,1.8161797130033572,442.59145009517687,434.99940439895056,1.7153620329976276,0.33519395071267727
0.99,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.9038259749706398,45.83333333333333,-6.969686556523288,2.3079076258974944,1.8204926416373062,442.59145009517687,400.0256488959425,9.617402502936025,0.3394214653960917
0.9,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,1.1568058241827373,33.33333333333333,-7.021038524492833,1.737035806871853,1.8234724908494038,442.59145009517687,511.99236720358385,-15.680582418273714,0.34234230118255565
0.9,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.9964973516287232,41.66666666666667,-6.49403548678427,2.070585324596913,1.8298306849620567,442.59145009517687,441.04120787335995,0.3502648371276817,0.3485745765695537
0.95,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,1.0017951706078336,41.66666666666667,-6.069806405306242,2.227544474593139,1.835128503941167,442.59145009517687,443.38597725766624,-0.17951706078337365,0.3537674766671735
0.99,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,1.182255459375593,33.33333333333333,-7.417489283080327,1.9989961433358876,1.8489221260422595,442.59145009517687,523.2561581479831,-18.225545937559286,0.3672879275994778
0.99,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.7010463305924296,58.333333333333336,-6.520486190548345,2.6470740860144715,1.8677129972590962,442.59145009517687,310.2771120408062,29.89536694075704,0.3857066613012204
0.99,0.0001,0.3,0.01,0.95,0.5,0.5,10,256,256,1.218635195964319,33.33333333333333,-6.887130546207265,1.8518690349512628,1.8853018626309854,442.59145009517687,539.3575185188679,-21.863519596431882,0.40294719388016514
0.9,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,1.084157493196433,41.66666666666667,-7.493532025406535,2.1640276077507004,1.9174908265297665,442.59145009517687,479.8388370453612,-8.41574931964331,0.4344986822249647
0.99,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,1.2228324230904046,37.5,-6.901264294193664,1.6416550590450065,1.9728324230904046,442.59145009517687,541.215175358981,-22.28324230904046,0.488744284672942
0.99,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.143490524250638,41.66666666666667,-6.575194691041508,1.6861717637944504,1.9768238575839714,442.59145009517687,506.0991292981838,-14.349052425063785,0.49265667213899433
0.9,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,1.1538850595995611,41.66666666666667,-7.674495146613808,2.246408543687081,1.9872183929328946,442.59145009517687,510.6996617713293,-15.388505959956106,0.5028453523942037
0.9,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,1.2535031915412782,37.5,-6.342608139916628,1.722669053048395,2.003503191541278,442.59145009517687,554.7897952431865,-25.35031915412781,0.5188076441630692
0.99,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,1.0892986295660965,45.83333333333333,-7.162973147120136,2.1133562329823103,2.005965296232763,442.59145009517687,482.11426004634757,-8.929862956609654,0.5212209889268626
0.99,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.8559387141509377,58.333333333333336,-7.023679535260818,2.603181142719601,2.0226053808176045,442.59145009517687,378.8311566886646,14.406128584906236,0.5375315305300669
0.95,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.8121087241040482,62.5,-7.136640094579756,2.78104888929457,2.062108724104048,442.59145009517687,359.4323778361546,18.78912758959518,0.5762525430858652
0.95,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.8136259921733565,62.5,-7.282145324794793,2.727292114467577,2.0636259921733564,442.59145009517687,360.1039077111329,18.63740078266435,0.5777397629278971
0.99,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.8799673719382479,62.5,-6.288404206779367,2.5486397197156503,2.129967371938248,442.59145009517687,389.466035182591,12.003262806175211,0.6427673070579881
0.95,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,0.8063604028999581,66.66666666666666,-7.674049163033025,2.7547293080115285,2.139693736233291,442.59145009517687,356.8882200188235,19.36395971000419,0.6523010488291531
0.95,0.0001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.8589799933319534,66.66666666666666,-7.144355764624453,2.6582458201495114,2.1923133266652863,442.59145009517687,380.1772008515346,14.102000666804656,0.7038785522071382
0.95,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.6359483861956925,79.16666666666666,-7.213630457648369,3.086054185534366,2.2192817195290253,442.59145009517687,281.4653184320391,36.40516138043075,0.7303128585673518
0.99,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.8864762521742369,66.66666666666666,-6.58322422758458,2.6411512238344264,2.21980958550757,442.59145009517687,392.3468099247332,11.352374782576312,0.730830270600931
0.99,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,0.5565944587481017,83.33333333333334,-7.705298263468708,3.4061902671302793,2.2232611254147687,442.59145009517687,246.3439486122624,44.34055412518983,0.7342134556421156
0.99,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.9044064717721663,66.66666666666666,-6.674738188282871,2.7000174593820914,2.237739805105499,442.59145009517687,400.2825718171057,9.559352822783378,0.7484053971704809
0.9,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.9622803645841229,66.66666666666666,-6.920109182103216,2.1828746480727603,2.2956136979174557,442.59145009517687,425.89706195940244,3.7719635415877093,0.805133145856849
0.9,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.7554349275795945,79.16666666666666,-7.586184088805881,3.1945744007177503,2.3387682609129277,442.59145009517687,334.34904004999765,24.456507242040548,0.8474330687639082
0.99,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.5162560585127848,91.66666666666666,-7.046074076542152,3.4772101535769924,2.3495893918461177,442.59145009517687,228.49051755759388,48.37439414872153,0.8580398962340221
0.9,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,0.40015755847711104,100.0,-7.3851300455071085,3.985468580894379,2.400157558477111,442.59145009517687,177.1063140729301,59.9842441522889,0.9076066025465568
0.9,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.5081855929770147,95.83333333333334,-7.526773259982365,3.537164486035382,2.4248522596436817,442.59145009517687,224.91859851317426,49.18144070229853,0.9318122457752558
0.9,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.42874519799870137,100.0,-7.829642494127759,3.9211329398167076,2.428745197998701,442.59145009517687,189.75895890358896,57.125480200129864,0.9356280877365458
0.95,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.7652983958552118,83.33333333333334,-7.060601774185139,2.815454835898763,2.4319650625218787,442.59145009517687,338.7145267770709,23.47016041447882,0.9387841855312536
0.95,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.43210593121052315,100.0,-7.434738741626049,3.9102600840251664,2.4321059312105233,442.59145009517687,191.2463906891922,56.78940687894768,0.9389222644331373
0.95,0.0003,0.2,0.01,0.95,0.5,0.5,10,256,256,0.5455512449596909,95.83333333333334,-7.774221155049714,3.7838206644309427,2.462217911626358,442.59145009517687,241.45631660793862,45.44487550403092,0.9684379022187019
0.95,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.47267941862357077,100.0,-7.668964681308052,3.7797255974308923,2.4726794186235708,442.59145009517687,209.20386931875134,52.73205813764292,0.9786922278046242
0.99,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,0.556358642311383,95.83333333333334,-7.276562410980185,3.531857350653168,2.47302530897805,442.59145009517687,246.23957827357884,44.36413576886169,0.9790312680894326
0.9,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.49441769931781415,100.0,-7.597769890979569,3.6697378494461206,2.494417699317814,442.59145009517687,218.8250464937925,50.55823006821858,1.0
