gamma,lr,clip_eps,ent_coef,gae_lambda,vf_coef,max_grad_norm,update_epochs,minibatch_size,hidden,energy_ratio,viol_pct,reward_mean,rmse_temp,raw_cost,kwh_real,kwh_algo,savings_pct,score_0_1
0.95,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,1.228308279659067,37.5,-7.319120209057519,1.523247851430325,1.978308279659067,518.827255487442,637.2798136280151,-22.830827965906686,0.3415521804344718
0.9,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,0.7378208694354838,62.5,-6.518563478140022,2.1551980805717714,1.9878208694354838,518.827255487442,382.80157673057033,26.217913056451625,0.34809376950347
0.9,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,0.6586358833578544,66.66666666666666,-6.817995045382839,2.1834690057495867,1.9919692166911873,518.827255487442,341.7182477281026,34.136411664214556,0.35094649244224274
0.95,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.9210541421935513,54.166666666666664,-7.159399017506078,1.9781000423650912,2.0043874755268845,518.827255487442,477.8679927496204,7.894585780644871,0.35948624325300327
0.95,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.5885790541822369,70.83333333333334,-6.468325108303267,2.3052570578780167,2.0052457208489036,518.827255487442,305.37085531876437,41.14209458177632,0.36007643880952334
0.9,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.0940944095084306,45.83333333333333,-6.974933249342984,1.7969078659480469,2.010761076175097,518.827255487442,567.6459997294126,-9.409440950843063,0.3638692217384071
0.95,0.0003,0.2,0.01,0.95,0.5,0.5,10,256,256,0.6917048707381911,66.66666666666666,-6.898965798007012,2.2245939266844275,2.025038204071524,518.827255487442,358.87533969239155,30.829512926180886,0.37368727402270707
0.95,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.212677282378056,41.66666666666667,-8.796207943227824,1.5029025130214584,2.0460106157113893,518.827255487442,629.1700262081765,-21.2677282378056,0.3881095188538673
0.99,0.0001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.8179579459801519,62.5,-6.78470923314381,2.151496403841246,2.067957945980152,518.827255487442,424.3788762170276,18.204205401984805,0.4032021927895988
0.99,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.8291749936863533,62.5,-7.467386311615721,2.181140246554208,2.0791749936863533,518.827255487442,430.1985862931077,17.082500631364674,0.4109158983509627
0.99,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.2502577450789287,41.66666666666667,-7.808417508486654,1.521695723398897,2.083591078412262,518.827255487442,648.6677945312185,-25.02577450789288,0.41395273818635586
0.95,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.670145808891103,70.83333333333334,-6.903202124785935,2.3565197895825083,2.08681247555777,518.827255487442,347.68991080338276,32.98541911088971,0.41616801886693355
0.99,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,0.6772413411266337,70.83333333333334,-7.038306953777694,2.3710851861270905,2.0939080077933006,518.827255487442,351.3712663193659,32.27586588733662,0.4210474530905919
0.95,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.7624446359617912,66.66666666666666,-6.930600531270343,2.12882075033534,2.095777969295124,518.827255487442,395.577057937178,23.755536403820877,0.42233338258059294
0.99,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.9368041454316778,58.333333333333336,-7.080258532596687,1.7797093947748708,2.1034708120983447,518.827255487442,486.03952370357587,6.319585456832224,0.4276235735353032
0.99,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.6870708524128784,70.83333333333334,-7.246434656805481,2.392830034466859,2.1037375190795453,518.827255487442,356.471084682791,31.292914758712165,0.4278069817883504
0.9,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.8579557165001518,62.5,-6.575066931213994,1.95012382793792,2.1079557165001517,518.827255487442,445.1308097215356,14.204428349984822,0.43070773907801346
0.95,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.6996292380201871,70.83333333333334,-7.696638367838069,2.193652145915526,2.116295904686854,518.827255487442,362.986717420784,30.037076197981293,0.4364430945551074
0.95,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.1535689969504792,50.0,-7.524168633811854,1.668923848978,2.1535689969504794,518.827255487442,598.5030367032185,-15.356899695047927,0.4620749423116434
0.99,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,1.3287066731318524,41.66666666666667,-7.582100762762148,1.286623541783862,2.162040006465186,518.827255487442,689.3692365688487,-32.870667313185244,0.4679002606053182
0.95,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,1.3287805098207408,41.66666666666667,-8.708880095322193,1.4511314295607696,2.1621138431540743,518.827255487442,689.407545055499,-32.878050982074086,0.4679510363970086
0.9,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.8375115781440411,66.66666666666666,-6.8758292952539435,2.208176238412201,2.1708449114773742,518.827255487442,434.5238335274292,16.248842185595887,0.4739551911484279
0.95,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,1.338512213962204,41.66666666666667,-7.6427001000733,1.5134281677241275,2.1718455472955376,518.827255487442,694.4566184064302,-33.85122139622042,0.47464330537220883
0.9,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.6013541646606382,79.16666666666666,-6.669409336288288,2.328432249899607,2.184687497993971,518.827255487442,311.9989308268222,39.86458353393619,0.48347441932623997
0.95,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.355263327611335,41.66666666666667,-8.436652129843525,1.6165606945266766,2.1885966609446683,518.827255487442,703.1475527273669,-35.5263327611335,0.48616266072298453
0.95,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,0.6073270337113433,79.16666666666666,-6.842449191279786,2.3832608478483497,2.1906603670446763,518.827255487442,315.09781808378546,39.26729662886566,0.48758182391436966
0.99,0.0003,0.2,0.0,0.95,0.5,0.5,10,256,256,1.0353398593612855,58.333333333333336,-8.27442021910278,1.703818562466994,2.202006526027952,518.827255487442,537.1625377291699,-3.5339859361285413,0.49538431632964464
0.99,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,1.218651339659501,50.0,-7.544481890409398,1.3610766604709124,2.218651339659501,518.827255487442,632.2695299516333,-21.865133965950083,0.5068305716046899
0.99,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.6356837683115064,79.16666666666666,-7.098773450073063,2.5054223966528966,2.2190171016448392,518.827255487442,329.81006487097386,36.431623168849356,0.5070820977044568
0.99,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.8949211396582634,66.66666666666666,-7.714671254146213,2.1443306125486696,2.2282544729915963,518.827255487442,464.3094787665906,10.507886034173664,0.5134344253931827
0.99,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.8134567129396345,70.83333333333334,-7.555446228520661,2.3530786537792294,2.2301233796063014,518.827255487442,422.04351383230653,18.654328706036548,0.5147196294615892
0.95,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,1.3375651851525925,45.83333333333333,-8.37249559268552,1.446981059173167,2.254231851819259,518.827255487442,693.9652740482718,-33.756518515259245,0.5312984709763905
0.99,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.7580179634046498,75.0,-7.2093278013089,2.4337394159461017,2.25801796340465,518.827255487442,393.2803795634147,24.198203659535018,0.5339020927810859
0.99,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,0.6867688817090348,79.16666666666666,-8.006766428343848,2.4573212700671507,2.270102215042368,518.827255487442,356.3144140512783,31.32311182909651,0.5422121545285501
0.99,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.0341239842032885,62.5,-8.592199168878219,1.82088495192784,2.2841239842032888,518.827255487442,536.5317085579311,-3.412398420328866,0.5518546024872013
0.9,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.0503430041190087,62.5,-7.221602153113588,1.8415150841436398,2.300343004119009,518.827255487442,544.9465781475003,-5.034300411900873,0.563008049222976
0.9,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,0.8885951606098396,70.83333333333334,-6.5285304130884665,2.2089315277756523,2.3052618272765066,518.827255487442,461.0273884186258,11.140483939016049,0.5663906107078825
0.95,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.3182837168928607,50.0,-8.28537945849256,1.5987337557528336,2.3182837168928607,518.827255487442,683.961522789307,-31.82837168928608,0.5753454645147005
0.9,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.4294662389955317,45.83333333333333,-8.356041923851347,1.4433073298608936,2.3461329056621985,518.827255487442,741.6460455900076,-42.946623899553174,0.5944967107174556
0.9,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.101574775381879,62.5,-7.314152116962703,1.6585827513644846,2.351574775381879,518.827255487442,571.5270174255757,-10.157477538187893,0.598238959285919
0.9,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.028984846485659,66.66666666666666,-7.190163443237516,1.9570118125786566,2.362318179818992,518.827255487442,533.8653838403213,-2.8984846485659044,0.6056269512714324
0.99,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.7032197500925881,83.33333333333334,-7.4000695134458905,2.5673262106517174,2.369886416759255,518.827255487442,364.8495729451023,29.678024990741196,0.6108314536418334
0.99,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.3880006655470556,50.0,-8.127495384900083,1.5797182465816784,2.3880006655470556,518.827255487442,720.1325759205217,-38.80006655470555,0.6232882056566383
0.95,0.0001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.9021449933608524,75.0,-7.150942469683336,2.31192841550332,2.4021449933608525,518.827255487442,468.0574109571477,9.785500663914753,0.6330149343803397
0.99,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.41474788651394306,100.0,-7.358459387569151,3.151208452665777,2.414747886513943,518.827255487442,215.18250767924616,58.52521134860569,0.6416816539620459
0.99,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.4156591991361248,100.0,-7.586901063018668,3.1156143620282863,2.4156591991361247,518.827255487442,215.65532150590377,58.43408008638752,0.6423083426796109
0.95,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.597968970074958,91.66666666666666,-7.3252657562962,2.5175201894325823,2.431302303408291,518.827255487442,310.2425996106428,40.2031029925042,0.6530657454812852
0.95,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.4339382835530858,100.0,-7.285901585820869,3.071017305677767,2.433938283553086,518.827255487442,225.1390087067789,56.606171644691415,0.6548784483631055
0.99,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.0320740519160256,70.83333333333334,-7.8674358137211104,2.0089997670122233,2.448740718582693,518.827255487442,535.4681478153954,-3.2074051916025685,0.6650577422736129
0.99,0.0003,0.2,0.01,0.95,0.5,0.5,10,256,256,1.3706816499071661,54.166666666666664,-7.305789027568555,1.4749632649517483,2.4540149832404996,518.827255487442,711.1469985683339,-37.06816499071662,0.6686847326982446
0.95,0.0001,0.3,0.01,0.95,0.5,0.5,10,256,256,1.518274788538775,54.166666666666664,-10.172352433472083,1.490836862978243,2.6016081218721085,518.827255487442,787.722341613349,-51.82747885387751,0.7701811374654605
0.9,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.2653235936214038,83.33333333333334,-9.675399086202184,2.3254517577341214,2.931990260288071,518.827255487442,656.4843673821003,-26.532359362140383,0.9973773307263268
0.99,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.5191374034857226,70.83333333333334,-11.638374929262996,1.6003647990538798,2.9358040701523898,518.827255487442,788.1698897588162,-51.91374034857225,1.0
