gamma,lr,clip_eps,ent_coef,gae_lambda,vf_coef,max_grad_norm,update_epochs,minibatch_size,hidden,energy_ratio,viol_pct,reward_mean,rmse_temp,raw_cost,kwh_real,kwh_algo,savings_pct,score_0_1
0.99,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,1.26026860359641,37.5,-7.439597568877268,1.3101844863052978,2.01026860359641,532.291211128235,670.8299013552225,-26.026860359641002,0.3154548124252257
0.9,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.7620097204551004,62.5,-6.88881704666295,2.1190464110938994,2.0120097204551004,532.291211128235,405.6110769925332,23.799027954489958,0.3166136056483804
0.9,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,0.5163721416289773,75.0,-6.6865050344861245,2.3943177580183135,2.0163721416289775,532.291211128235,274.86035266056876,48.36278583710228,0.31951699726601024
0.9,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.617026347693708,70.83333333333334,-7.22155899828542,2.4377122867372334,2.033693014360375,532.291211128235,328.43770191191527,38.2973652306292,0.3310448334592492
0.99,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.6343365815426182,70.83333333333334,-6.75469681152406,2.130117899428013,2.0510032482092853,532.291211128235,337.6517872522646,36.56634184573818,0.34256558898764544
0.99,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,0.6358544991275288,70.83333333333334,-7.240704538311728,2.303562537238537,2.0525211657941957,532.291211128235,338.4597614419295,36.41455008724712,0.34357583284458265
0.99,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.8897697092947984,58.333333333333336,-7.197617944780878,1.9878319591542757,2.0564363759614652,532.291211128235,473.6165961857458,11.023029070520163,0.34618158500097207
0.95,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,1.0568917476931883,50.0,-7.221420062319247,1.810885449375712,2.0568917476931885,532.291211128235,562.5741884110441,-5.689174769318828,0.346484655799525
0.95,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,0.6403571336217149,70.83333333333334,-7.434056338635306,2.2670867157003864,2.057023800288382,532.291211128235,340.8564742101076,35.964286637828515,0.3465725428656034
0.95,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.8172983815110689,62.5,-7.156475600575992,1.8400936614080365,2.067298381511069,532.291211128235,435.0407453476731,18.270161848893107,0.35341074848757326
0.95,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.663979293595958,70.83333333333334,-6.7520625459393,2.1689207983672545,2.080645960262625,532.291211128235,353.4303423522624,33.6020706404042,0.36229417507989364
0.99,0.0001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.7562803032254507,66.66666666666666,-7.418700995110318,2.3408017234158467,2.089613636558784,532.291211128235,402.56135855630396,24.371969677454928,0.368262575458976
0.95,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,1.0946311052872972,50.0,-7.693252752976482,1.5926745065354142,2.0946311052872972,532.291211128235,582.662516772014,-9.463110528729732,0.3716019313046057
0.99,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,1.179717087746806,45.83333333333333,-7.504518378288539,1.5699090749491413,2.0963837544134725,532.291211128235,627.9530374254216,-17.971708774680593,0.3727683997813441
0.95,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.5184182018950253,79.16666666666666,-6.993185362458673,2.523090657877922,2.1017515352283582,532.291211128235,275.94945255762485,48.15817981049747,0.3763409044071096
0.95,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.6169888402782474,75.0,-6.819378844495398,2.3187541579123065,2.1169888402782475,532.291211128235,328.4177370443134,38.30111597217527,0.38648203062895
0.99,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.8151507910997386,66.66666666666666,-6.888824701854938,1.9946901060049276,2.1484841244330717,532.291211128235,433.8976018466187,18.484920890026142,0.40744358852656015
0.99,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.0705871868131955,54.166666666666664,-7.4447567062863325,1.5824992359690975,2.153920520146529,532.291211128235,569.8641502871658,-7.058718681319549,0.4110617595181845
0.95,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.6549307238073578,75.0,-6.637609865519136,2.129368396655233,2.154930723807358,532.291211128235,348.61386818051005,34.50692761926422,0.4117340964439526
0.99,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.9072326953688057,62.5,-7.397367366355179,2.022624579994175,2.1572326953688057,532.291211128235,482.9119901929946,9.276730463119437,0.41326616422675905
0.9,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,1.0028357141811879,58.333333333333336,-7.216162054412957,1.584664970871105,2.1695023808478546,532.291211128235,533.800636864153,-0.2835714181187973,0.4214322033483701
0.95,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.8452089435540862,66.66666666666666,-6.932328527114076,2.1116212925851126,2.178542276887419,532.291211128235,449.89729222082053,15.479105644591382,0.4274486692830862
0.95,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,1.1096921920900453,54.166666666666664,-7.590356561150378,1.5717689892983266,2.1930255254233786,532.291211128235,590.6794009071562,-10.969219209004523,0.437087936267934
0.99,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.9453140732541391,62.5,-7.139487067285204,1.9777648044005163,2.195314073254139,532.291211128235,503.18237294901076,5.4685926745860876,0.4386110699415378
0.95,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.862255116323425,66.66666666666666,-6.990911749784172,2.00790712318741,2.195588449656758,532.291211128235,458.970820169313,13.774488367657503,0.4387936800370989
0.99,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.4648838024428465,87.5,-7.4878215366239385,2.766851409939048,2.2148838024428463,532.291211128235,247.4535622362019,53.511619755715344,0.45163562337668467
0.99,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.7190892732223495,75.0,-8.278497798974474,2.0757983368900983,2.2190892732223495,532.291211128235,382.7649001528467,28.091072677765048,0.4544345572995514
0.9,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.4843779603812884,87.5,-7.267252910808435,2.6643315028011214,2.2343779603812886,532.291211128235,257.8301311751802,51.56220396187117,0.4646098806744784
0.9,0.001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.7375466426521683,75.0,-7.777211398123464,2.0999118998980486,2.2375466426521684,532.291211128235,392.5895956808862,26.245335734783172,0.46671878423456914
0.95,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,0.5794209300004103,83.33333333333334,-7.169679707819208,2.6103262723183036,2.2460875966670772,532.291211128235,308.42066858296664,42.05790699995897,0.47240318133999787
0.99,0.0003,0.2,0.0,0.95,0.5,0.5,10,256,256,1.2571284671061937,50.0,-9.131230996933718,1.4847182547128916,2.2571284671061935,532.291211128235,669.1584342997373,-25.71284671061937,0.4797513876242107
0.99,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,0.5149086924793612,87.5,-6.904452740037144,2.6091341288693166,2.264908692479361,532.291211128235,274.0813715402951,48.509130752063875,0.4849294848851979
0.95,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,1.0595276615997613,62.5,-7.679759566989323,2.145037352347944,2.3095276615997613,532.291211128235,563.9772622168036,-5.952766159976129,0.5146254577791491
0.9,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.8997639716239744,70.83333333333334,-7.420858197594113,1.8562301335020854,2.316430638290641,532.291211128235,478.93645418527615,10.023602837602565,0.519219705758003
0.95,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.4861389005239454,91.66666666666666,-7.4876652709065015,2.854627110563517,2.3194722338572786,532.291211128235,258.76746413643946,51.386109947605455,0.5212440272804815
0.99,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,0.50045590858504,91.66666666666666,-7.512007569074635,2.836109998781192,2.333789241918373,532.291211128235,266.3882816970122,49.954409141496,0.5307726535953899
0.99,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.4248677981813006,95.83333333333334,-7.35730823575688,2.8965947354330375,2.3415344648479675,532.291211128235,226.153394863311,57.51322018186994,0.5359274551228348
0.99,0.001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.926542188882936,70.83333333333334,-8.004467398052384,1.964094628701497,2.343208855549603,532.291211128235,493.1902638819039,7.345781111706394,0.5370418390243427
0.95,0.0003,0.1,0.0,0.95,0.5,0.5,10,256,256,0.5188797818780934,91.66666666666666,-7.168669065522683,2.653161774297863,2.3522131152114265,532.291211128235,276.19514752584473,48.11202181219066,0.543034587313217
0.9,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.4001632288297743,100.0,-7.460454757581836,3.1245915345815973,2.4001632288297743,532.291211128235,213.00336972278558,59.98367711702257,0.5749475898397881
0.9,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,0.4053277127402073,100.0,-7.486095038277933,3.073422564617451,2.405327712740207,532.291211128235,215.75237911832227,59.46722872597927,0.5783847910400584
0.9,0.001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.4092980262856684,100.0,-7.53897694921059,3.083817930043516,2.4092980262856685,532.291211128235,217.8657421239946,59.07019737143315,0.5810272170250326
0.95,0.0001,0.3,0.05,0.95,0.5,0.5,10,256,256,0.41250441016301304,100.0,-7.455722770010536,3.0230653655139856,2.412504410163013,532.291211128235,219.57247208140842,58.74955898369869,0.5831612127355184
0.95,0.0003,0.2,0.01,0.95,0.5,0.5,10,256,256,0.4190725170668121,100.0,-7.456692040625138,3.0843938747755018,2.419072517066812,532.291211128235,223.06861766005133,58.092748293318785,0.5875325894935395
0.99,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,0.42015143239222513,100.0,-7.4908184444838835,3.025589079116506,2.4201514323922253,532.291211128235,223.64291480532026,57.98485676077748,0.5882506571873917
0.95,0.001,0.3,0.01,0.95,0.5,0.5,10,256,256,0.42989969600151134,100.0,-7.278446667876406,2.9547062399673725,2.4298996960015113,532.291211128235,228.83182984830452,57.01003039984885,0.5947385742686515
0.9,0.0003,0.1,0.01,0.95,0.5,0.5,10,256,256,1.0254790760466554,70.83333333333334,-7.327469071809635,1.7885874783219007,2.4421457427133224,532.291211128235,545.8534993755376,-2.54790760466554,0.6028888807051517
0.99,0.0003,0.2,0.05,0.95,0.5,0.5,10,256,256,0.6523179108068152,91.66666666666666,-7.38907608785644,2.6198593347025936,2.4856512441401484,532.291211128235,347.2230907839996,34.768208919318475,0.631843789717563
0.99,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,1.1354443716758338,70.83333333333334,-9.192585252336036,1.6989346337908522,2.5521110383425007,532.291211128235,604.3870597680674,-13.544437167583387,0.6760758346544392
0.9,0.001,0.2,0.05,0.95,0.5,0.5,10,256,256,1.2845969559117072,66.66666666666666,-8.444711138249382,1.5886174126256631,2.6179302892450402,532.291211128235,683.7796694738865,-28.459695591170732,0.7198815686109491
0.95,0.0003,0.3,0.0,0.95,0.5,0.5,10,256,256,1.354017152279845,66.66666666666666,-8.237594848641319,1.6080474506154199,2.687350485613178,532.291211128235,720.7314298754425,-35.4017152279845,0.7660838971335606
0.99,0.0003,0.3,0.05,0.95,0.5,0.5,10,256,256,1.2054821609473318,91.66666666666666,-8.915191943079869,2.4076916861896263,3.038815494280665,532.291211128235,641.6675594441372,-20.54821609473319,1.0
