Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Friday,2022-05-06 22:45:00,59.9777,8.8854398727417,26.392543792725,25.046459197998,223.11682128906,221.94697570801,221.66424560547,7.412935256958,7.7067289352417,152808779.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 23:00:00,59.9556,8.8718376159668,25.108104705811,25.929985046387,224.06239318848,223.01885986328,222.98156738281,7.4202675819397,7.6923604011536,152810752.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 23:15:00,60.0379,9.4883947372437,29.351408004761,26.455615997314,224.44117736816,223.28524780273,223.03608703613,8.0078229904175,8.3912010192871,152812880.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 23:30:00,60.0053,8.8673000335693,26.88099861145,26.532802581787,224.57614135742,223.40518188477,223.28480529785,7.685883522033699,8.0096082687378,152815181.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 23:45:00,59.9233,8.8845338821411,31.408241271973,25.040349960327,223.92150878906,222.82525634766,222.65829467773,8.0832777023315,8.376152038574201,152817242.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-13 00:00:00,59.983,10.641879081726,31.948831558228,22.790822982788,225.60862731934,224.49224853516,224.44743347168,7.9791631698608,8.4739007949829,155681971.0,87.5,23.200000345707,81.6,24.600000366569,74.9,25.70000038296
Friday,2022-05-13 00:15:00,60.0375,10.624464988708,23.736679077148,26.794900894165,226.14558410645,224.84616088867,224.74272155762,7.5691699981689,7.9358267784119,155683793.0,87.7,23.200000345707,81.4,24.700000368059,74.0,25.90000038594
Friday,2022-05-13 00:30:00,59.9989,11.255898475647,22.515733718872,22.743789672852,226.26315307617,225.04537963867,224.82151794434,6.9626111984253,7.3416895866394,155685642.0,88.8,22.900000341237,82.1,24.500000365078,75.4,25.60000038147
Friday,2022-05-13 00:45:00,60.0296,10.650197982788,27.479949951172,23.043424606323,226.41296386719,225.24913024902,225.23439025879,7.4589447975159,7.9552383422852,155687484.0,88.8,23.000000342727,82.1,24.600000366569,75.1,25.70000038296
Friday,2022-05-13 01:00:00,59.9774,10.672853469849,30.411661148071,23.613574981689,226.55450439453,225.2700958252,225.29086303711,7.9385838508606,8.415943145752001,155689373.0,89.7,22.800000339746,82.3,24.400000363588,76.1,25.300000376999
Friday,2022-05-13 01:15:00,60.0406,10.670590400696,26.457136154175,22.907457351685,226.16186523438,224.76908874512,224.86135864258,7.3079471588135005,7.7936935424805,155691294.0,88.6,23.100000344217,82.2,24.600000366569,75.2,25.60000038147
Friday,2022-05-13 01:30:00,59.9877,10.079251289368,29.069160461426,22.682111740112,226.22610473633,224.6847076416,225.02026367188,7.4333090782166,8.0270700454712,155693132.0,88.9,23.000000342727,82.6,24.500000365078,75.2,25.70000038296
Friday,2022-05-13 01:45:00,59.9871,10.064863204956,24.680215835571,21.965112686157,226.53421020508,225.06559753418,225.4009552002,6.93878698349,7.3739457130432,155694983.0,89.2,22.900000341237,82.9,24.300000362098,75.5,25.50000037998
Friday,2022-05-13 02:00:00,59.9833,11.317958831787,32.950965881348,22.893745422363,226.3614654541,225.05281066895,225.2162322998,8.1840171813965,8.731071472167999,155696827.0,89.3,22.800000339746,82.9,24.300000362098,75.8,25.400000378489
Friday,2022-05-13 02:15:00,60.0045,20.614646911621,33.879573822021,22.067142486572,226.55909729004,225.1967010498,225.60180664062,9.4310092926025,9.9761524200439,155698767.0,89.2,22.800000339746,83.3,24.200000360608,76.4,25.200000375509
Friday,2022-05-13 02:30:00,60.0117,10.623706817627,21.546556472778,22.615634918213,226.99971008301,225.54046630859,225.77153015137,6.7630867958069,7.1379747390747,155701100.0,88.8,22.900000341237,82.6,24.300000362098,76.1,25.300000376999
Friday,2022-05-13 02:45:00,59.9527,11.260190010071,26.459571838379,23.709529876709,226.15594482422,224.81951904297,225.05718994141,7.4987888336182,7.9773321151733,155702936.0,88.9,23.000000342727,83.1,24.300000362098,75.8,25.400000378489
Friday,2022-05-13 03:00:00,59.9858,10.616883277893,22.741664886475,22.946786880493,226.65165710449,225.23469543457,225.32225036621,6.9385380744934,7.324492931366,155704818.0,89.4,22.800000339746,82.8,24.300000362098,76.2,25.400000378489
Friday,2022-05-13 03:15:00,59.9667,10.643392562866,28.521415710449,23.629592895508,226.54154968262,225.08491516113,225.12226867676,7.6132431030273,8.1633596420288,155706693.0,89.8,22.700000338256,84.1,24.000000357628,76.7,25.200000375509
