Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Wednesday,2021-09-08 02:30:00,60.0065,9.2903146743774,34.609828948975,24.898151397705,233.00581359863,231.32865905762,232.52819824219,8.635199546813999,9.176215171814,55183175.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 02:45:00,60.0287,9.5947160720825,30.53214263916,26.620656967163,233.18832397461,231.49267578125,232.51951599121,8.461669921875,8.9117736816406,55185335.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 03:00:00,60.0038,9.1927394866943,32.054496765137,26.444959640503,233.71157836914,231.98910522461,233.11738586426,8.4831476211548,9.0560054779053,55187707.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 03:15:00,60.0398,9.7767601013184,29.915451049805,29.540348052979,233.48027038574,231.9056854248,232.81999206543,8.7935409545898,9.2728099822998,55189871.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 03:30:00,59.9608,9.176082611084,29.803010940552,25.870300292969,233.55197143555,231.99644470215,233.09381103516,8.1940212249756,8.6759128570557,55192026.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 03:45:00,59.9776,9.6232042312622,31.43284034729,27.172939300537,233.52041625977,231.99157714844,233.00939941406,8.645339012146,9.1265687942505,55194146.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 04:00:00,59.9733,9.254714012146,28.651538848877,27.041957855225,233.88970947266,232.35890197754,233.45747375488,8.2940740585327,8.703688621521,55196303.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 04:15:00,59.9975,9.1927394866943,29.586372375488,26.016471862793,234.12336730957,232.44078063965,233.62022399902,8.261773109436001,8.687555313110401,55198452.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 04:30:00,59.9814,9.2032423019409,34.572822570801,24.839878082275,234.1661529541,232.5866394043,233.72836303711,8.5889091491699,9.1998825073242,55200504.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 04:45:00,60.0213,9.2694911956787,30.944683074951,25.887722015381,234.28826904297,232.74209594727,233.91966247559,8.402071952819801,8.871787071228,55202595.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 05:00:00,59.9629,9.6064567565918,36.200973510742,29.954988479614,233.91284179688,232.28804016113,233.4369354248,9.394721031189,10.145804405212,55204911.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 05:15:00,60.0103,9.2014932632446,30.38941192627,24.979507446289,234.34135437012,232.67475891113,233.79206848145,8.157639503479,8.6649475097656,55207087.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 05:30:00,60.014,9.8211288452148,47.35075378418,37.343669891357,234.18493652344,232.35836791992,233.42660522461,12.000316619873,12.65483379364,55209331.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 05:45:00,60.0024,9.1866064071655,31.265132904053,27.612064361572,233.78521728516,232.22817993164,233.17079162598,8.565886497497601,9.1129636764526,55211514.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 06:00:00,60.0089,9.6340742111206,29.175876617432,24.383197784424,233.56237792969,232.15322875977,233.24873352051,7.9030547142029,8.4603395462036,55213681.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 06:15:00,60.049,6.8523855209351,31.438217163086,24.405307769775,233.85713195801,232.41792297363,233.33731079102,7.8193154335022,8.3921403884888,55215735.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 06:30:00,60.0065,6.4816427230835,30.427274703979,23.052505493164,234.51315307617,233.12855529785,234.06127929688,7.5668306350708,8.0496025085449,55217664.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 06:45:00,60.004,6.4704532623291,32.61474609375,28.92645072937,234.31307983398,232.97425842285,233.75675964355,8.5965156555176,9.1212224960327,55219695.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 07:00:00,59.9925,17.378732681274,32.846710205078,28.820209503174,232.90863037109,232.06475830078,232.33255004883,9.8383617401123,10.580048561096,55221925.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 07:15:00,59.99,34.659809112549,40.173767089844,57.724578857422,232.14637756348,231.13215637207,231.30545043945,17.152904510498,17.697460174561,55224719.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 07:30:00,59.9982,43.597789764404,44.383144378662,67.295219421387,231.13035583496,230.39051818848,230.29641723633,20.142808914185,20.658937454224,55229326.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 07:45:00,59.9788,42.713851928711,41.547355651855,72.175170898438,230.57922363281,229.63606262207,229.4754486084,20.181579589844,20.745544433594,55234398.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 08:00:00,60.0039,52.593463897705,57.764038085938,69.671234130859,229.84912109375,229.31172180176,229.11233520508,23.044069290161,23.831922531128,55239645.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 08:15:00,59.9796,74.404472351074,58.479385375977,84.54475402832,228.7854309082,228.52070617676,228.42556762695,28.00798034668,28.712804794312,55245826.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 08:30:00,59.9885,93.719825744629,80.746871948242,95.944221496582,228.26022338867,227.84362792969,227.77349853516,34.329429626465,35.608451843262,55252497.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 08:45:00,60.0135,81.803466796875,82.076614379883,119.40303039551,227.91511535645,227.14321899414,226.69190979004,36.226547241211,37.143398284912,55261586.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 09:00:00,60.024,89.285850524902,52.727245330811,92.884338378906,227.60220336914,227.35231018066,226.95477294922,29.704698562622003,30.873527526855,55270684.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 09:15:00,59.9786,101.79426574707,87.693511962891,108.4739074707,227.47946166992,226.92846679688,226.57699584961,37.787300109863,39.065776824950994,55278954.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 09:30:00,59.9569,66.749237060547,77.773292541504,86.598617553711,226.95767211914,226.21733093262,226.06825256348,29.433656692505,30.188077926636,55287092.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 09:45:00,60.0447,55.402290344238,68.954765319824,91.178215026855,226.75062561035,225.99221801758,225.81353759766,27.420204162598,28.107774734497003,55294803.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 10:00:00,60.0019,66.225021362305,48.352546691895,84.892013549805,226.51681518555,226.33268737793,225.87199401855,25.404479980469,26.069667816162,55301215.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 10:15:00,59.9532,79.996040344238,49.962078094482,79.95728302002,225.65242004395,225.53897094727,225.1925201416,25.58430480957,27.365652084351,55307422.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 10:30:00,60.0249,84.400932312012,43.94909286499,100.49765014648,224.95834350586,224.97961425781,224.44981384277,28.573211669922,29.745367050171,55314849.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 10:45:00,60.0267,73.912338256836,67.354064941406,101.68307495117,224.93482971191,224.3759765625,224.00573730469,30.818145751953,31.474237442017003,55322577.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
Wednesday,2021-09-08 11:00:00,60.0246,122.67204284668,118.76071929932,135.30181884766,225.3208770752,224.81062316895,224.67028808594,48.132453918457,48.926776885986,55331845.0,83.44536035226456,23.58998507214454,80.3515625,24.025632798486,72.69921875000001,25.303013769901423
